id,order_id,timestamp,event_type,status,filled,remaining,avg_fill_price,message
2354,499,2025-11-19T18:12:41.563944,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2355,497,2025-11-19T18:12:41.566101,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2356,441,2025-11-19T18:12:47.248125,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2357,442,2025-11-19T18:12:47.249889,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2358,443,2025-11-19T18:12:47.250969,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2359,449,2025-11-19T18:12:47.251863,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2360,450,2025-11-19T18:12:47.252635,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2361,451,2025-11-19T18:12:47.253374,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2362,489,2025-11-19T18:12:47.254055,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2363,490,2025-11-19T18:12:47.254758,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2364,491,2025-11-19T18:12:47.255720,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2365,497,2025-11-19T18:12:47.256555,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2366,498,2025-11-19T18:12:47.257285,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2367,499,2025-11-19T18:12:47.257955,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2368,441,2025-11-19T18:12:47.334343,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2369,442,2025-11-19T18:12:47.335963,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2370,443,2025-11-19T18:12:47.336873,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2371,449,2025-11-19T18:12:47.737471,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2372,450,2025-11-19T18:12:47.739657,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2373,451,2025-11-19T18:12:47.741225,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2374,450,2025-11-19T18:12:47.803215,STATUS_UPDATE,Cancelled,0,0,,"Status: Cancelled"
2375,489,2025-11-19T18:12:47.887319,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2376,490,2025-11-19T18:12:47.889246,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2377,491,2025-11-19T18:12:47.890517,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2378,497,2025-11-19T18:12:48.259924,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2379,498,2025-11-19T18:12:48.261826,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2380,499,2025-11-19T18:12:48.263384,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2381,498,2025-11-19T18:12:48.369572,STATUS_UPDATE,Cancelled,0,0,,"Status: Cancelled"
2382,509,2025-11-19T18:13:03.127329,PLACED,Placed,,,,"BUY 1 ES"
2383,510,2025-11-19T18:13:03.130464,PLACED,Placed,,,,"SELL 1 ES"
2384,510,2025-11-19T18:13:03.475747,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2385,511,2025-11-19T18:13:03.479465,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2386,509,2025-11-19T18:13:03.482207,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2387,517,2025-11-19T18:13:09.388587,PLACED,Placed,,,,"BUY 1 ES"
2388,518,2025-11-19T18:13:09.392085,PLACED,Placed,,,,"SELL 1 ES"
2389,518,2025-11-19T18:13:09.700672,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2390,519,2025-11-19T18:13:09.703618,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2391,517,2025-11-19T18:13:09.705224,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2392,527,2025-11-19T18:13:21.403394,PLACED,Placed,,,,"BUY 1 ES"
2393,528,2025-11-19T18:13:21.405805,PLACED,Placed,,,,"SELL 1 ES"
2394,528,2025-11-19T18:13:21.726315,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2395,529,2025-11-19T18:13:21.727992,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2396,527,2025-11-19T18:13:21.728913,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2397,535,2025-11-19T18:13:27.648003,PLACED,Placed,,,,"BUY 1 ES"
2398,536,2025-11-19T18:13:27.651612,PLACED,Placed,,,,"SELL 1 ES"
2399,536,2025-11-19T18:13:27.711588,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2400,537,2025-11-19T18:13:27.713612,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2401,535,2025-11-19T18:13:27.724944,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2402,509,2025-11-19T18:13:33.342308,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2403,510,2025-11-19T18:13:33.344311,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2404,511,2025-11-19T18:13:33.345114,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2405,517,2025-11-19T18:13:33.345945,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2406,518,2025-11-19T18:13:33.346786,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2407,519,2025-11-19T18:13:33.347575,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2408,527,2025-11-19T18:13:33.348220,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2409,528,2025-11-19T18:13:33.348866,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2410,529,2025-11-19T18:13:33.349659,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2411,535,2025-11-19T18:13:33.350449,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2412,536,2025-11-19T18:13:33.351169,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2413,537,2025-11-19T18:13:33.351775,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2414,509,2025-11-19T18:13:33.387481,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2415,510,2025-11-19T18:13:33.388711,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2416,511,2025-11-19T18:13:33.389551,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2417,517,2025-11-19T18:13:33.682049,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2418,518,2025-11-19T18:13:33.684343,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2419,519,2025-11-19T18:13:33.685827,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2420,527,2025-11-19T18:13:33.985995,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2421,528,2025-11-19T18:13:33.990346,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2422,529,2025-11-19T18:13:33.992555,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2423,535,2025-11-19T18:13:34.342135,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2424,536,2025-11-19T18:13:34.344852,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2425,537,2025-11-19T18:13:34.347014,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2426,545,2025-11-19T18:13:43.608689,PLACED,Placed,,,,"BUY 1 ES"
2427,546,2025-11-19T18:13:43.612989,PLACED,Placed,,,,"SELL 1 ES"
2428,546,2025-11-19T18:13:43.854699,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2429,547,2025-11-19T18:13:43.857119,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2430,545,2025-11-19T18:13:43.858905,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2431,569,2025-11-19T18:14:34.729344,PLACED,Placed,,,,"BUY 1 ES"
2432,570,2025-11-19T18:14:34.734100,PLACED,Placed,,,,"SELL 1 ES"
2433,570,2025-11-19T18:14:34.982159,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2434,571,2025-11-19T18:14:34.984961,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2435,569,2025-11-19T18:14:34.987419,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2436,579,2025-11-19T18:14:46.773740,PLACED,Placed,,,,"BUY 1 ES"
2437,580,2025-11-19T18:14:46.778173,PLACED,Placed,,,,"SELL 1 ES"
2438,580,2025-11-19T18:14:46.874930,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2439,581,2025-11-19T18:14:46.878658,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2440,579,2025-11-19T18:14:46.881001,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2441,411,2025-11-19T19:04:42.117596,PLACED,Placed,,,,"BUY 1 ES"
2442,412,2025-11-19T19:04:42.130510,PLACED,Placed,,,,"SELL 1 ES"
2443,412,2025-11-19T19:04:42.449797,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2444,413,2025-11-19T19:04:42.452189,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2445,411,2025-11-19T19:04:42.453566,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2446,411,2025-11-19T19:04:42.456295,EXECUTION,,,,,"Filled 1.0 @ 6654.00"
2447,411,2025-11-19T19:04:42.458729,STATUS_UPDATE,Filled,1,0,6654.0,"Status: Filled"
2448,412,2025-11-19T19:04:42.550002,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2449,413,2025-11-19T19:04:42.553849,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
2450,412,2025-11-19T19:04:42.556101,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2451,419,2025-11-19T19:04:48.443814,PLACED,Placed,,,,"SELL 1 ES"
2452,419,2025-11-19T19:04:48.512215,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2453,425,2025-11-19T19:04:54.767742,PLACED,Placed,,,,"SELL 1 ES"
2454,425,2025-11-19T19:04:54.844544,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2455,413,2025-11-19T19:05:00.901344,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2456,431,2025-11-19T19:05:01.075390,PLACED,Placed,,,,"SELL 1 ES"
2457,431,2025-11-19T19:05:01.141242,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2458,437,2025-11-19T19:05:07.355425,PLACED,Placed,,,,"SELL 1 ES"
2459,437,2025-11-19T19:05:07.415497,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2460,443,2025-11-19T19:05:13.654079,PLACED,Placed,,,,"SELL 1 ES"
2461,443,2025-11-19T19:05:13.720462,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2462,449,2025-11-19T19:05:19.927660,PLACED,Placed,,,,"SELL 1 ES"
2463,449,2025-11-19T19:05:19.988509,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2464,455,2025-11-19T19:05:26.229123,PLACED,Placed,,,,"SELL 1 ES"
2465,455,2025-11-19T19:05:26.291280,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2466,412,2025-11-19T19:05:31.912181,STATUS_UPDATE,PendingCancel,0,0,,"Status: PendingCancel"
2467,413,2025-11-19T19:05:31.919640,EXECUTION,,,,,"Filled 1.0 @ 6654.25"
2468,413,2025-11-19T19:05:31.921239,STATUS_UPDATE,Filled,1,0,6654.25,"Status: Filled"
2469,412,2025-11-19T19:05:31.950812,STATUS_UPDATE,Cancelled,0,0,,"Status: Cancelled"
2470,461,2025-11-19T19:05:32.510261,PLACED,Placed,,,,"SELL 1 ES"
2471,461,2025-11-19T19:05:32.567908,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2472,467,2025-11-19T19:05:38.792635,PLACED,Placed,,,,"SELL 1 ES"
2473,467,2025-11-19T19:05:38.855518,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2474,473,2025-11-19T19:05:45.081811,PLACED,Placed,,,,"SELL 1 ES"
2475,473,2025-11-19T19:05:45.151902,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2476,479,2025-11-19T19:05:51.388998,PLACED,Placed,,,,"SELL 1 ES"
2477,479,2025-11-19T19:05:51.456389,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2478,485,2025-11-19T19:05:57.683614,PLACED,Placed,,,,"SELL 1 ES"
2479,485,2025-11-19T19:05:57.743223,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2480,419,2025-11-19T19:06:03.354999,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2481,425,2025-11-19T19:06:03.356555,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2482,431,2025-11-19T19:06:03.357732,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2483,437,2025-11-19T19:06:03.358856,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2484,443,2025-11-19T19:06:03.360571,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2485,449,2025-11-19T19:06:03.361984,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2486,455,2025-11-19T19:06:03.367009,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2487,461,2025-11-19T19:06:03.368317,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2488,467,2025-11-19T19:06:03.369447,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2489,473,2025-11-19T19:06:03.370303,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2490,479,2025-11-19T19:06:03.371087,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2491,485,2025-11-19T19:06:03.371927,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2492,419,2025-11-19T19:06:03.430966,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2493,425,2025-11-19T19:06:03.495188,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2494,431,2025-11-19T19:06:03.596768,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2495,437,2025-11-19T19:06:03.698454,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2496,443,2025-11-19T19:06:03.846425,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2497,449,2025-11-19T19:06:03.900293,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2498,455,2025-11-19T19:06:03.995418,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2499,461,2025-11-19T19:06:04.098786,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2500,467,2025-11-19T19:06:04.193227,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2501,473,2025-11-19T19:06:04.372192,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2502,479,2025-11-19T19:06:04.406982,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2503,485,2025-11-19T19:06:04.496567,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2504,493,2025-11-19T19:06:09.717646,PLACED,Placed,,,,"SELL 1 ES"
2505,493,2025-11-19T19:06:09.803708,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2506,499,2025-11-19T19:06:16.034713,PLACED,Placed,,,,"SELL 1 ES"
2507,499,2025-11-19T19:06:16.106350,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2508,505,2025-11-19T19:06:22.325021,PLACED,Placed,,,,"SELL 1 ES"
2509,505,2025-11-19T19:06:22.389019,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2510,511,2025-11-19T19:06:28.605882,PLACED,Placed,,,,"SELL 1 ES"
2511,511,2025-11-19T19:06:28.666877,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2512,517,2025-11-19T19:06:34.911037,PLACED,Placed,,,,"SELL 1 ES"
2513,517,2025-11-19T19:06:34.973289,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2514,523,2025-11-19T19:06:41.193698,PLACED,Placed,,,,"SELL 1 ES"
2515,523,2025-11-19T19:06:41.255721,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2516,529,2025-11-19T19:06:47.491673,PLACED,Placed,,,,"SELL 1 ES"
2517,529,2025-11-19T19:06:47.579534,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2518,535,2025-11-19T19:06:53.796250,PLACED,Placed,,,,"SELL 1 ES"
2519,535,2025-11-19T19:06:53.856019,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2520,541,2025-11-19T19:07:00.072996,PLACED,Placed,,,,"SELL 1 ES"
2521,541,2025-11-19T19:07:00.134736,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2522,547,2025-11-19T19:07:06.367097,PLACED,Placed,,,,"SELL 1 ES"
2523,547,2025-11-19T19:07:06.428021,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2524,553,2025-11-19T19:07:12.638450,PLACED,Placed,,,,"SELL 1 ES"
2525,553,2025-11-19T19:07:12.708154,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2526,559,2025-11-19T19:07:18.950450,PLACED,Placed,,,,"SELL 1 ES"
2527,559,2025-11-19T19:07:19.010215,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2528,493,2025-11-19T19:07:24.617402,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2529,499,2025-11-19T19:07:24.618868,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2530,505,2025-11-19T19:07:24.619878,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2531,511,2025-11-19T19:07:24.620961,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2532,517,2025-11-19T19:07:24.622417,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2533,523,2025-11-19T19:07:24.623486,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2534,529,2025-11-19T19:07:24.624493,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2535,535,2025-11-19T19:07:24.625375,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2536,541,2025-11-19T19:07:24.626214,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2537,547,2025-11-19T19:07:24.626990,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2538,553,2025-11-19T19:07:24.627776,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2539,559,2025-11-19T19:07:24.628578,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2540,493,2025-11-19T19:07:24.660813,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2541,499,2025-11-19T19:07:24.754651,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2542,505,2025-11-19T19:07:24.855146,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2543,511,2025-11-19T19:07:24.956066,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2544,517,2025-11-19T19:07:25.109445,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2545,523,2025-11-19T19:07:25.157273,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2546,529,2025-11-19T19:07:25.257616,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2547,535,2025-11-19T19:07:25.355536,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2548,541,2025-11-19T19:07:25.456004,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2549,547,2025-11-19T19:07:25.634545,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2550,553,2025-11-19T19:07:25.672165,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2551,559,2025-11-19T19:07:25.756421,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2552,567,2025-11-19T19:07:30.933215,PLACED,Placed,,,,"SELL 1 ES"
2553,567,2025-11-19T19:07:30.994193,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2554,573,2025-11-19T19:07:37.302861,PLACED,Placed,,,,"SELL 1 ES"
2555,573,2025-11-19T19:07:37.363133,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2556,579,2025-11-19T19:07:43.663676,PLACED,Placed,,,,"SELL 1 ES"
2557,579,2025-11-19T19:07:43.726212,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2558,585,2025-11-19T19:07:49.962026,PLACED,Placed,,,,"SELL 1 ES"
2559,585,2025-11-19T19:07:50.021355,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2560,591,2025-11-19T19:07:56.266672,PLACED,Placed,,,,"SELL 1 ES"
2561,591,2025-11-19T19:07:56.339569,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2562,597,2025-11-19T19:08:02.567337,PLACED,Placed,,,,"SELL 1 ES"
2563,597,2025-11-19T19:08:02.630431,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2564,603,2025-11-19T19:08:08.832313,PLACED,Placed,,,,"SELL 1 ES"
2565,603,2025-11-19T19:08:08.897804,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2566,611,2025-11-19T19:08:20.818855,PLACED,Placed,,,,"SELL 1 ES"
2567,611,2025-11-19T19:08:20.899083,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2568,617,2025-11-19T19:08:27.115330,PLACED,Placed,,,,"SELL 1 ES"
2569,617,2025-11-19T19:08:27.178981,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2570,623,2025-11-19T19:08:33.402581,PLACED,Placed,,,,"SELL 1 ES"
2571,623,2025-11-19T19:08:33.463264,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2572,629,2025-11-19T19:08:39.691285,PLACED,Placed,,,,"SELL 1 ES"
2573,629,2025-11-19T19:08:39.757287,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2574,635,2025-11-19T19:08:45.975754,PLACED,Placed,,,,"SELL 1 ES"
2575,635,2025-11-19T19:08:46.042604,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2576,567,2025-11-19T19:08:51.654359,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2577,573,2025-11-19T19:08:51.656064,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2578,579,2025-11-19T19:08:51.657186,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2579,585,2025-11-19T19:08:51.658247,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2580,591,2025-11-19T19:08:51.659858,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2581,597,2025-11-19T19:08:51.660971,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2582,603,2025-11-19T19:08:51.661864,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2583,611,2025-11-19T19:08:51.662727,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2584,617,2025-11-19T19:08:51.663523,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2585,623,2025-11-19T19:08:51.664272,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2586,629,2025-11-19T19:08:51.665016,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2587,635,2025-11-19T19:08:51.665768,STATUS_UPDATE,PendingCancel,0,1,,"Status: PendingCancel"
2588,567,2025-11-19T19:08:51.696716,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2589,573,2025-11-19T19:08:51.794978,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2590,579,2025-11-19T19:08:51.892608,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2591,585,2025-11-19T19:08:51.994767,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2592,591,2025-11-19T19:08:52.146659,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2593,597,2025-11-19T19:08:52.197290,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2594,603,2025-11-19T19:08:52.292548,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2595,611,2025-11-19T19:08:52.393040,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2596,617,2025-11-19T19:08:52.494940,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2597,623,2025-11-19T19:08:52.664351,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2598,629,2025-11-19T19:08:52.700657,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2599,635,2025-11-19T19:08:52.793366,STATUS_UPDATE,Cancelled,0,1,,"Status: Cancelled"
2600,643,2025-11-19T19:08:57.926052,PLACED,Placed,,,,"SELL 1 ES"
2601,643,2025-11-19T19:08:57.984851,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2602,649,2025-11-19T19:09:04.295649,PLACED,Placed,,,,"SELL 1 ES"
2603,649,2025-11-19T19:09:04.373323,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2604,655,2025-11-19T19:09:10.654616,PLACED,Placed,,,,"SELL 1 ES"
2605,655,2025-11-19T19:09:10.725231,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2606,661,2025-11-19T19:09:16.949715,PLACED,Placed,,,,"SELL 1 ES"
2607,661,2025-11-19T19:09:17.006988,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2608,667,2025-11-19T19:09:23.226223,PLACED,Placed,,,,"SELL 1 ES"
2609,667,2025-11-19T19:09:23.290082,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2610,673,2025-11-19T19:09:29.517769,PLACED,Placed,,,,"SELL 1 ES"
2611,673,2025-11-19T19:09:29.585642,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2612,679,2025-11-19T19:09:35.807522,PLACED,Placed,,,,"SELL 1 ES"
2613,679,2025-11-19T19:09:35.865855,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2614,685,2025-11-19T19:09:42.127559,PLACED,Placed,,,,"SELL 1 ES"
2615,685,2025-11-19T19:09:42.197125,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2616,691,2025-11-19T19:09:48.401496,PLACED,Placed,,,,"SELL 1 ES"
2617,691,2025-11-19T19:09:48.468816,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2618,697,2025-11-19T19:09:54.685909,PLACED,Placed,,,,"SELL 1 ES"
2619,697,2025-11-19T19:09:54.746230,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2620,703,2025-11-19T19:10:00.952426,PLACED,Placed,,,,"SELL 1 ES"
2621,703,2025-11-19T19:10:01.013701,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
2622,709,2025-11-19T19:10:07.264759,PLACED,Placed,,,,"SELL 1 ES"
