id,order_id,timestamp,quantity,price,commission,realized_pnl
392,524,2025-11-24T21:46:42.574683,4,6725.0,0.0,0.0
393,214,2025-11-25T15:38:15.126358,10,6724.25,0.0,0.0
394,216,2025-11-25T15:50:35.488654,3,6725.5,0.0,0.0
395,216,2025-11-25T15:50:35.533040,2,6725.5,0.0,0.0
396,216,2025-11-25T19:21:42.241510,5,6760.25,0.0,0.0
397,218,2025-11-25T19:41:29.978727,5,6757.5,0.0,0.0
398,646,2025-11-25T19:50:44.418874,5,6763.5,0.0,0.0
399,2060,2025-11-26T01:39:56.695342,5,6796.0,0.0,0.0
400,2177,2025-11-26T03:23:35.793211,5,6798.75,0.0,0.0
401,216,2025-11-26T17:06:41.187582,5,6842.5,0.0,0.0
