2026-02-08 09:56:33.497 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6845.75, SL=6814.75, TP=6876.75, conf=0.70
2026-02-08 09:56:33.497 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6845.75 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.497 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6845.75
2026-02-08 09:56:33.497 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: b8338ae0
2026-02-08 09:56:33.497 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 15b159e0
2026-02-08 09:56:33.498 | INFO     | backtest.engine:_check_max_hold_time_exit:1342 - MAX_HOLD_EXIT: Position held 120 min >= 120 min limit. Closing at 6828.00
2026-02-08 09:56:33.498 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order b8338ae0
2026-02-08 09:56:33.498 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order 15b159e0
2026-02-08 09:56:33.498 | DEBUG    | backtest.broker_sim:cancel_all_orders:506 - Cancelled 2 pending orders for ES
2026-02-08 09:56:33.498 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market SELL 1 ES @ 2025-12-01 13:30:00-06:00
2026-02-08 09:56:33.498 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6831.5 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.498 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6831.5
2026-02-08 09:56:33.498 | WARNING  | shree.risk.risk_gate:record_trade_result:200 - 📉 Consecutive losses: 1
2026-02-08 09:56:33.505 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-12-02
2026-02-08 09:56:33.509 | DEBUG    | shree.strategies.es_fifteen_min:_compute_opening_range:479 - OR computed: HIGH=6854.75 LOW=6839.75 (2 bars)
2026-02-08 09:56:33.511 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-12-02 09:30:00-06:00 | BUY: close=6852.00 ema21=6844.25 atr=8.1 adx=23 SL=6839.86 TP=6860.10 | EMA21_PB_LONG | ADX=23 | ATR=8.1
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-12-02 09:30:00-06:00
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6839.75, TP=6860.0
2026-02-08 09:56:33.511 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6852.0, SL=6839.75, TP=6860.00, conf=0.70
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6852.25 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.511 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6852.25
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 026d6f6a
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 9de65790
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6839.5 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.511 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6839.5
2026-02-08 09:56:33.511 | DEBUG    | backtest.broker_sim:_cancel_oco_pair:523 - OCO cancelled: 9de65790
2026-02-08 09:56:33.511 | WARNING  | shree.risk.risk_gate:record_trade_result:200 - 📉 Consecutive losses: 1
2026-02-08 09:56:33.518 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-12-02 11:15:00-06:00 | BUY: close=6849.25 ema21=6841.44 atr=11.3 adx=23 SL=6832.34 TP=6860.52 | EMA21_PB_LONG | ADX=23 | ATR=11.3
2026-02-08 09:56:33.518 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-12-02 11:15:00-06:00
2026-02-08 09:56:33.518 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6832.25, TP=6860.5
